id,options,times,pointX,pointY,username,fs,Vx,VxIF,VxIE,Vy,VyIF,VyIE,V,VIF,VIE,A,AIF,AIE,J,JIF,JIE,S,SIF,SIE,D,DIF,DIE,Direction,Direction change rate,DVIF,DVIE,cd,cur,currate,currateIF,currateIE
63697,slide,1572944789528 ,868,1003,95,17,0,5.014958032,0.477732903,0,3.960306177,2.485309428,0,5.931643284,2.472475096,0,12.62502695,0.000268967,0,9.12438958,2.94963E-07,0,10.68885263,6.43849E-10,0,5.459393005,4.64204E-11,90,0,19.11335009,17.96165912,0,0,0,5.292189254,8.131864282
63698,slide,1572944789545 ,868,1003,95,17,0,5.766851341,0.520723135,0,3.999853163,2.698218858,0,5.686511611,2.657176944,0,12.07528602,0.000274081,0,10.98887181,5.0441E-07,0,10.95288917,9.91034E-10,0,5.735468261,5.67038E-11,90,0,15.83027653,21.10433312,0,0,0,19.42723187,9.905566386
63699,slide,1572944789562 ,868,1003,95,16,0,6.311074548,0.55031346,0,4.054710619,2.899230981,0,5.442513333,2.821380154,0,11.61303789,0.000273158,0,10.42558098,7.33458E-07,0,11.20002178,1.46207E-09,1.15E-08,6.416080047,7.41286E-11,90,0,14.24333439,23.86574949,0,0,0,16.68041963,12.15274001
63700,slide,1572944789578 ,868,1003,95,97,0,6.599023199,0.561649357,0,4.180669224,3.116303547,0,5.383384149,2.994973695,0,12.16227028,0.000278874,0,10.54063002,1.10826E-06,1.84E-07,11.73153193,2.15675E-09,4.90E-08,7.810277143,1.10878E-10,90,0,13.98647341,28.1379596,0,0,0,16.16785894,15.77235605
63701,click_left,1572944789675 ,868,1003,95,91,0,6.82288423,0.571439016,0,4.300554558,3.309485783,0,5.330705733,3.152399962,0,12.39794141,0.000273554,1.78E-05,10.65976633,1.50828E-06,4.94E-06,12.54593066,3.27022E-09,-5.75E-07,8.850571426,1.48628E-10,90,0,13.59436147,30.65553086,0,0,0,15.60348286,18.94856339
63702,release_left,1572944789766 ,868,1003,95,88,0,6.933890271,0.585536487,0,4.436749622,3.497215622,0,5.333145999,3.318548604,0.001623377,14.17164138,0.000286179,0.000467079,11.53888065,2.15832E-06,-4.74E-05,12.90181559,4.42222E-09,5.75E-06,9.18331304,1.61743E-10,90,0,15.82299198,39.01204576,0,0,-1.953067019,17.20145846,24.60962346
63703,slide,1572944789854 ,868,1003,95,7,0,7.030784955,0.62193642,-0.142857143,4.544482681,3.65059529,0.142857143,5.334167085,3.468464223,0.042726371,15.40013311,0.000316633,-0.003703538,12.80256607,3.12607E-06,0.00045873,12.59382892,5.05896E-09,-4.33E-05,9.448680908,1.53816E-10,90,-24.55284252,21.18029539,56.99552138,0,-171.8698976,24.88243211,22.18633993,38.77581671
63704,slide,1572944789861 ,868,1002,95,16,0.0625,6.85151248,0.682737194,-0.4375,4.685257658,3.792296016,0.441941738,5.407007422,3.628386072,0.016801604,14.83004418,0.000372551,-0.000492428,13.30871353,3.74397E-06,0.000155632,12.26091136,5.19175E-09,-2.38E-05,10.20808173,1.38161E-10,-81.87,1.019615777,26.31608377,59.88017414,0.015384615,2.307127136,-0.193399397,26.45013831,40.81379299
63705,slide,1572944789877 ,869,995,95,17,0.294117647,6.846172073,0.800282164,-0.647058824,4.787401653,3.94619649,0.71076741,5.393132843,3.792918864,0.008922749,17.14104544,0.000607267,0.001997679,14.61779209,5.21947E-06,-0.000224707,12.11030672,4.99101E-09,2.26E-05,11.3302266,1.14635E-10,-65.56,-0.559561035,30.47720257,46.93765043,0.066666667,-0.787263214,0.034324012,30.50213303,24.09845692
63706,slide,1572944789894 ,874,984,95,18,0.222222222,7.398827095,1.053373733,-0.833333333,5.086291434,4.122025425,0.86245415,5.489698516,3.966455742,0.042883293,19.82513658,0.001199001,-0.001822332,16.37249418,6.91526E-06,0.000159464,12.19702656,4.59289E-09,2.05E-05,12.46373968,9.31372E-11,-75.07,-0.175729347,30.13838534,36.01966874,0.040951123,-0.203755002,-0.003211936,38.74447665,12.56558047
63707,slide,1572944789912 ,878,969,95,15,0.333333333,7.72472498,1.399947866,-1.6,6.133197757,4.757578502,1.634353423,6.598151103,4.611033139,0.010081318,19.92013853,0.002077615,0.001048011,17.65010836,7.46442E-06,0.000528134,12.14709369,3.88903E-09,-0.000123307,13.76303118,8.49487E-11,-78.23,-0.427497593,26.00297587,29.84840126,0.013108614,-0.261569858,0.37969157,45.80678222,9.836734049
63708,slide,1572944789927 ,883,945,95,18,0.166666667,7.631262512,1.733031341,-1.777777778,7.283338234,5.356790726,1.785573187,8.227342411,5.559920776,0.02580149,19.40663605,0.003331398,0.008970015,19.20847202,8.04347E-06,-0.001321465,11.75569538,3.09292E-09,0.00013776,14.71498558,8.54495E-11,-84.64,9.702454164,22.01642282,26.28885838,0.0275,5.433803687,-0.329072886,35.74288601,8.794152362
63709,slide,1572944789945 ,886,913,95,16,0,7.456487066,1.997405651,-2.25,8.188929368,5.504447258,2.25,9.4882082,6.031772922,0.187261767,18.73630086,0.005112723,-0.01481635,20.35073558,8.52784E-06,0.001158222,11.48556225,2.51429E-09,-0.000106012,14.71678238,8.45621E-11,90,-1.101393577,18.3546124,22.04806124,0.02331103,-0.489508256,0.022165481,17.52520923,8.001440647
63710,slide,1572944789961 ,886,877,95,17,-1.588235294,7.247907141,2.120005504,-5,8.716731246,4.96387075,5.246188269,10.22360684,5.444581007,-0.049799837,17.10365469,0.006421793,0.003715208,19.70831525,7.54715E-06,-0.000537967,11.48308275,2.0051E-09,6.08E-05,14.12620095,7.18121E-11,72.38,-0.707503899,16.75906335,19.13902022,0.063240078,-0.134860562,0.001036932,11.08330539,7.082297132
63711,slide,1572944789978 ,859,792,95,17,-2.176470588,6.980769452,2.081068021,-3.823529412,8.10955627,3.67848992,4.399591047,10.40629113,4.188803952,0.013358696,14.40551512,0.006095282,-0.005430228,17.83939134,5.43171E-06,0.000496357,11.53941898,1.51532E-09,-4.15E-05,13.6117575,4.85998E-11,60.35,-0.51577599,16.93759585,16.99303942,0.052263498,-0.117232712,0.00405991,14.72393887,6.129093945
63712,slide,1572944789995 ,822,727,95,16,-2.875,6.580013342,1.902134106,-3.625,7.123360945,2.670758828,4.626688881,10.57088215,3.183064582,-0.078955179,12.34406177,0.005256441,0.003007845,17.1129256,4.25136E-06,-0.000209351,11.84895749,1.13714E-09,1.76E-05,15.67265328,3.15639E-11,51.58,-0.223072322,17.08535927,13.91593696,0.038332274,-0.048214247,-0.003218764,21.42073683,5.272820675
63713,slide,1572944790011 ,776,669,95,16,-2.25,6.121398706,1.663420833,-2.5,7.098156365,2.283267155,3.363406012,11.11383386,2.565107506,-0.030829662,11.97800016,0.004828393,-0.000341767,17.53623253,3.64015E-06,7.26E-05,12.45936887,8.62423E-10,4.90E-07,17.15314649,2.67229E-11,48.01,-0.335380273,16.91058858,11.07859827,0.015188633,-0.099714478,0.003545692,18.55764035,4.696411597
63714,slide,1572944790027 ,740,629,95,18,-2.111111111,5.884211349,1.472834961,-1.944444444,7.216471074,2.039033066,2.870131412,11.31994245,2.11227134,-0.036297941,11.84105537,0.00401008,0.000820187,17.21438131,2.51855E-06,8.05E-05,12.75914968,6.17454E-10,-1.59E-05,13.81983323,2.75904E-11,42.65,-0.123368022,17.27045962,8.75636908,0.023421313,-0.042983405,0.007558298,12.00366067,4.255233903
63715,slide,1572944790045 ,702,594,95,16,-1.6875,5.744758756,1.302260631,-1.4375,6.633765902,1.783148803,2.216768481,11.13053082,1.746972836,-0.021534571,11.91904941,0.003016864,0.002268505,17.29886518,1.65792E-06,-0.000205416,12.77312355,4.27003E-10,5.64E-06,9.493145691,2.84405E-11,40.43,0.206305702,22.43963078,7.173254318,0.009355646,0.093065967,-0.008002053,12.93012271,4.029167078
63716,slide,1572944790061 ,675,571,95,17,-1.352941176,5.421998138,1.13524248,-1.294117647,5.878301194,1.568500191,1.872215349,12.00683132,1.444247401,0.014761507,13.59096552,0.002134484,-0.001018154,19.51982126,1.17906E-06,-0.000115171,12.4611553,3.17594E-10,2.55E-05,7.138892657,2.71815E-11,43.73,-0.06546553,28.11636154,6.214612823,0.014364641,-0.03496688,0.004316651,13.34687712,3.912206008
63717,slide,1572944790078 ,652,549,95,16,-1.5625,5.056141602,0.998258467,-1.4375,4.877206069,1.384430779,2.123160969,16.43139197,1.155687058,-0.00254711,16.20333373,0.001387073,-0.002976061,23.93535776,7.45979E-07,0.000319045,0.032773187,2.55259E-10,-3.10E-05,6.243931844,2.53596E-11,42.61,0.08156374,23.47599045,5.718019817,0.004851005,0.038416183,-0.004418051,12.12163452,3.850108195
63718,slide,1572944790094 ,627,526,95,18,-1.5,5.278691358,0.956449438,-1.444444444,3.792069961,1.22401489,2.082407202,19.2076426,0.924394819,-0.050164082,15.82216652,0.001021989,0.002128652,27.89132972,4.49662E-07,-0.000177077,-0.775453835,2.38026E-10,1.62E-05,5.219433558,2.28824E-11,43.92,-0.06720477,15.91482029,5.408025724,0.005680705,-0.032272636,0.023944584,11.08498387,3.888374387
63719,slide,1572944790112 ,600,500,95,15,-0.866666667,5.794970252,0.967655107,-0.8,4.097407035,1.164054171,1.179453734,14.8787288,0.816692041,-0.011848342,11.96673323,0.000897749,-0.001058732,25.51585617,3.46733E-07,0.000113819,10.31973875,2.5127E-10,-6.94E-06,5.287969364,2.09003E-11,42.71,0.470283449,12.12672633,5.117570126,0.004599212,0.398729883,-0.045230704,9.802889103,3.94632055
63720,slide,1572944790127 ,587,488,95,17,-0.647058824,5.694923024,0.902427963,-0.764705882,4.966641039,1.144002415,1.00172861,9.245352539,0.734162702,-0.027729325,8.022218803,0.000785944,0.000648551,20.84804719,2.7131E-07,9.69E-06,9.446717682,2.60554E-10,-4.42E-06,5.660893606,1.9241E-11,49.76,-0.280214217,9.779783873,4.814924683,0.03080766,-0.279730672,0.144253543,9.561291121,4.182043564
63721,slide,1572944790144 ,576,475,95,16,-0.375,5.511178354,0.832839132,-0.375,5.050753685,1.076285805,0.530330086,6.94680062,0.626835343,-0.016703954,6.360986094,0.000693557,0.000813268,19.01221912,2.13229E-07,-6.54E-05,8.39904219,2.57969E-10,5.71E-06,9.366050639,1.78583E-11,45,1.152184301,9.524430585,4.761259342,0.018461538,2.172579554,-0.235361353,9.722526669,4.56541413
63722,slide,1572944790160 ,570,469,95,17,-0.117647059,5.566670008,0.787606488,-0.235294118,5.113952634,1.006307826,0.263066821,7.048584082,0.542294242,-0.003691672,6.357365346,0.000634194,-0.000233197,16.07886694,1.87717E-07,2.60E-05,7.981800712,2.51474E-10,-1.17E-06,13.98769185,1.67102E-11,63.43,-0.419118609,10.13507056,4.868276824,0.073170732,-1.59320209,0.643361507,10.95089414,5.331756328
63723,slide,1572944790177 ,568,465,95,18,-0.111111111,5.250355056,0.704677774,-0.166666667,5.304258796,0.927464394,0.200308404,7.346848717,0.454528492,-0.007656022,5.612721753,0.000548225,0.000208321,12.99187376,1.59175E-07,6.07E-06,7.836451368,2.36577E-10,-1.04E-06,10.17545163,1.56967E-11,56.31,1.871670418,12.10113109,5.375290002,0.030769231,9.343943534,-0.519107974,14.16385095,7.219207494
63724,slide,1572944790195 ,566,462,95,16,0,4.731749928,0.616730146,-0.0625,5.521479077,0.838737926,0.0625,7.532258213,0.369261216,-0.00390625,5.05344063,0.000478924,0.00031767,10.93515275,1.29652E-07,-1.27E-05,7.779129322,2.17503E-10,-3.36E-08,5.940467318,1.48431E-11,90,0,14.37849663,5.924044099,0.1,0,0,17.06394568,7.529188555
63725,slide,1572944790211 ,566,461,95,17,0,4.480188717,0.556997548,0,5.775734634,0.735824015,0,8.10209251,0.290066734,0.001176471,4.971190689,0.00042259,0.000115239,-3.601092516,1.10215E-07,-1.32E-05,7.291268571,1.91569E-10,7.93E-07,5.117157262,1.40643E-11,90,0,15.86194203,5.875095142,0,0,-7.941176471,19.65965305,5.289695201
63726,slide,1572944790228 ,566,461,95,50,0,4.429002149,0.512056337,-0.02,5.961372755,0.61879552,0.02,8.699054517,0.212189767,0.003135534,4.770661372,0.000372778,-0.000108989,-4.502028191,1.01048E-07,2.92E-07,6.57171319,1.66602E-10,6.76E-07,4.603039023,1.33518E-11,90,-2.7,17.16251879,5.338746196,0,-135,2.569645227,21.82317913,3.806691333
63727,slide,1572944790278 ,566,460,95,16,0.125,4.445749386,0.472358982,-0.125,6.196185569,0.498956485,0.176776695,9.365429126,0.14368784,-0.002313903,4.39550709,0.000330124,-9.44E-05,8.553423448,9.87174E-08,3.41E-05,6.175682419,1.50125E-10,-4.27E-06,4.40789398,1.26582E-11,-45,-1.152184301,16.97072623,4.91428686,0.153846154,-6.517738662,0.92263115,19.34101724,3.489329328
63728,slide,1572944790294 ,568,458,95,16,0.0625,4.319527891,0.426863951,-0.125,6.556938151,0.387398269,0.139754249,9.875365211,0.090900006,-0.003824177,4.015969073,0.000294328,0.000451465,9.280617247,1.00461E-07,-3.42E-05,5.983609676,1.36025E-10,1.67E-06,4.024535766,1.19086E-11,-63.43,1.152184301,14.35610862,4.747983608,0.08,8.244359746,0.299444849,16.50201028,3.505727837
63729,slide,1572944790310 ,569,456,95,18,0.055555556,3.906471007,0.371576605,-0.055555556,13.24705263,0.297014822,0.07856742,7.720562102,0.055845271,0.003399268,3.95687327,0.000265801,-9.64E-05,9.346419919,1.03077E-07,-7.54E-06,5.953628057,1.25608E-10,1.06E-06,3.949265448,1.12355E-11,-45,1.024163823,15.60028788,4.920547833,0.076923077,13.03547732,-1.182213171,17.51555295,3.551716541
63730,slide,1572944790328 ,570,455,95,16,0.125,3.75327044,0.329354028,-0.0625,16.39429515,0.239470243,0.139754249,7.063195269,0.03876918,0.001663989,4.115243079,0.000241703,-0.000232105,10.14460761,1.07163E-07,1.16E-05,5.848242969,1.14913E-10,7.82E-07,3.987353322,1.05443E-11,-26.57,-1.152184301,21.79607611,5.259007756,0.076923077,-8.244359746,0.92263115,22.87318816,3.348458857
63731,slide,1572944790344 ,572,454,95,17,0.117647059,4.212484554,0.309332315,-0.117647059,9.134625623,0.198306585,0.166378066,10.77735599,0.03340933,-0.002049686,5.545081272,0.000222014,-4.67E-05,11.97526771,1.14145E-07,2.41E-05,6.107041258,1.07297E-10,-5.13E-06,4.558653554,1.00365E-11,-45,1.084408754,25.21467123,5.056100137,0.08,6.517738662,-0.86835873,23.3379355,3.388822057
63732,slide,1572944790361 ,574,452,95,17,0.117647059,4.587328234,0.282538886,-0.058823529,4.589808448,0.161179686,0.13153341,12.71191173,0.031088188,-0.002843787,9.480694285,0.000206741,0.000363009,14.35906763,9.98063E-08,-6.31E-05,6.931027198,1.00003E-10,9.12E-06,5.310984529,9.50967E-12,-26.57,-1.084408754,23.60416624,4.933290003,0.08,-8.244359746,-0.281830446,15.67292616,3.8035258
63733,slide,1572944790378 ,576,451,95,17,0.058823529,4.587670358,0.238222896,-0.058823529,3.456751798,0.127202022,0.083189033,12.90362287,0.028863523,0.003327366,15.57323128,0.000189494,-0.00070953,19.22554637,7.0963E-08,9.19E-05,8.250863504,9.47041E-11,-9.87E-06,6.052979252,8.96498E-12,-45,-1.084408754,17.82274778,5.816081358,0.076923077,-13.03547732,4.803157204,9.720187836,4.146673872
63734,slide,1572944790395 ,577,450,95,16,0.0625,4.231833631,0.18930542,-0.125,2.654871877,0.100399985,0.139754249,-1.536373708,0.026940763,-0.008734641,19.24942523,0.000173379,0.000852819,17.8752886,7.14432E-08,-7.60E-05,9.028082075,8.57338E-11,5.51E-06,6.445874243,8.09425E-12,-63.43,9.589684301,18.6199023,7.176999195,0.076923077,68.61819514,-4.288637196,8.417534774,4.582484824
63735,slide,1572944790411 ,578,448,95,16,0,3.164957903,0.136971992,0,2.518595594,0.080517037,0,0.120143891,0.024321821,0.004910464,15.60512159,0.000164182,-0.000362694,11.28090706,8.66117E-08,1.22E-05,9.727549639,7.59481E-11,1.46E-06,6.543726716,7.10148E-12,90,-8.4375,24.96395214,8.400706803,0,0,5.966213466,11.38029262,6.926568678
63736,slide,1572944790427 ,578,448,95,18,0.055555556,2.097309246,0.10352114,-0.055555556,2.93841752,0.066300043,0.07856742,22.06357445,0.020230756,-0.000892634,11.22478621,0.000156347,-0.000167423,8.245751426,8.65015E-08,3.56E-05,10.76173186,6.82711E-11,-4.42E-06,5.568418831,6.09566E-12,-45,7.5,25.39168846,10.23066089,0,95.45941546,-5.303300859,12.89701245,9.329433014
63737,slide,1572944790445 ,579,447,95,16,0,1.353997442,0.086002534,-0.0625,3.153924019,0.053758306,0.0625,19.48472972,0.016096864,-0.00390625,14.05529519,0.000149187,0.00047392,6.24763425,7.97756E-08,-4.40E-05,10.64121138,6.17862E-11,2.85E-06,0.732072706,5.41399E-12,90,0,21.6750433,10.01098711,0.2,0,0,11.33773528,8.004183772
63738,slide,1572944790461 ,579,446,95,16,0,-0.697798374,0.076703093,0,2.619547334,0.04142552,0,9.774921849,0.013505233,0.003676471,20.36828515,0.000143472,-0.000229779,5.647617037,7.87132E-08,1.64E-06,10.3368527,5.86356E-11,2.14E-06,-8.096694883,5.00777E-12,90,0,17.14162826,7.516806829,0,0,0,9.040823741,5.645704848
63739,slide,1572944790477 ,579,446,95,17,0,-6.403011499,0.072911622,-0.058823529,1.728377015,0.030380221,0.058823529,-5.536791386,0.012719021,0,16.88285782,0.000139904,-0.000203542,6.081438423,8.42926E-08,3.59E-05,9.214610162,5.66804E-11,-4.23E-06,-4.290008463,4.82138E-12,90,0,14.72161426,6.709910196,0,0,0,8.498225256,4.660490881
63740,slide,1572944790494 ,579,445,95,17,0,-6.39359198,0.074507645,-0.058823529,0.832045252,0.022784267,0.058823529,-6.84705938,0.014257341,-0.003460208,11.19777141,0.000137957,0.000407083,7.537023286,9.96706E-08,-3.59E-05,8.005966738,5.46828E-11,3.17E-06,4.727975378,4.81713E-12,90,0,14.14715431,6.688491708,0,0,0,8.795607278,3.924233649
63741,slide,1572944790511 ,579,444,95,17,0,-0.417801642,0.079210087,0,0.317152766,0.018031636,0,5.499150543,0.018279379,0.003460208,11.82160736,0.00013561,-0.000203542,8.943857387,1.17749E-07,1.80E-05,7.745280734,5.50461E-11,-1.22E-06,3.910623923,4.92047E-12,90,0,14.98213071,6.758691245,0,0,0,9.165019359,3.314671195
63742,slide,1572944790528 ,579,444,95,17,0,2.098056682,0.088183656,-0.058823529,0.749389489,0.017518067,0.058823529,2.282782424,0.024802271,0,10.32721427,0.000129721,0.0001023,8.48365357,1.02151E-07,-2.70E-06,7.507237603,5.36319E-11,-7.02E-07,2.07002719,4.96815E-12,90,0,17.29302096,6.996732758,0,0,-7.941176471,9.767974304,2.848083609
63743,slide,1572944790545 ,579,443,95,17,0,3.084981402,0.09887904,-0.058823529,2.314532098,0.017350689,0.058823529,0.215133356,0.037752039,0.001739107,8.075181248,0.000123439,5.63E-05,8.406056873,8.36639E-08,-1.46E-05,8.05780728,5.45099E-11,1.02E-06,1.451655969,5.05299E-12,90,-7.941176471,19.77173042,6.081854116,0,-135,7.174383687,10.18899066,2.467900583
63744,slide,1572944790562 ,579,442,95,16,0.0625,3.913152721,0.11293639,-0.0625,4.802724991,0.015991386,0.088388348,2.937392332,0.060495727,0.002696566,17.15831616,0.000120011,-0.000192555,15.57399507,7.61208E-08,2.78E-06,8.132175492,5.33002E-11,8.33E-07,2.308467917,5.08893E-12,-45,-1.152184301,23.65785604,4.495387027,0.2,-13.03547732,5.103354529,12.27258463,2.276094897
63745,slide,1572944790578 ,580,441,95,17,0.058823529,4.82501324,0.127127286,-0.117647059,6.606533439,0.01298177,0.13153341,5.177650865,0.095853177,-0.000384318,23.28953969,0.000118415,-0.000148101,18.97101839,7.13045E-08,1.61E-05,9.072127683,5.46573E-11,-1.23E-06,3.469328939,5.19423E-12,-63.43,9.025585225,31.55985664,3.29473526,0.076923077,68.61819514,-8.006952655,16.71031731,2.345157473
63746,slide,1572944790595 ,581,439,95,16,0,5.935920494,0.141588154,-0.125,5.706507055,0.010486245,0.125,5.591270005,0.139746357,-0.002902036,13.70770012,0.000119696,0.000125588,13.43779496,7.09643E-08,-4.75E-06,8.861789525,5.68299E-11,1.25E-07,4.104573225,5.30419E-12,90,-8.4375,35.17811797,3.05373757,0.117647059,-67.5,10.18496347,21.65526121,2.657808154
63747,slide,1572944790611 ,581,437,95,18,0.055555556,7.137887645,0.147239023,-0.055555556,3.461372289,0.008834597,0.07856742,5.157105719,0.185935082,-0.000892634,9.492953741,0.000123491,4.96E-05,7.47310109,7.50165E-08,-2.76E-06,10.03603472,6.08885E-11,-6.95E-07,4.579949181,5.54894E-12,-45,7.5,32.01043536,3.338368969,0.2,95.45941546,-10.30330086,24.49579032,3.080602097
63748,slide,1572944790629 ,582,436,95,16,0,11.86620121,0.145991061,-0.0625,3.693632605,0.011295463,0.0625,4.967601281,0.237001593,0,11.85529289,0.00012922,0,0.400653055,8.92876E-08,-1.53E-05,12.52847108,6.61204E-11,4.06E-06,5.480054168,5.89254E-12,90,-5.625,28.02547701,3.554843538,0.2,-90,11.25,23.15047732,3.807123371
63749,slide,1572944790645 ,582,435,95,16,0.0625,16.26748959,0.15341405,0,3.828252831,0.01387114,0.0625,4.93705335,0.292805213,0,12.27075791,0.00013375,-0.000244141,4.899991951,1.25866E-07,4.97E-05,21.73444742,7.25496E-11,-7.52E-06,0.279314882,6.3241E-12,0,5.625,22.73101669,3.803065674,0.5,90,-5.625,18.86800234,4.578413673
63750,slide,1572944790661 ,583,435,95,16,0,12.12058819,0.205977226,-0.0625,1.611817125,0.012876213,0.0625,3.930989516,0.350092754,-0.00390625,11.06337706,0.000138174,0.000551045,12.19741339,1.83772E-07,-7.07E-05,26.5862971,8.14157E-11,8.43E-06,-0.90776249,6.76394E-12,90,0,19.97025123,4.741173764,0.5,0,0,14.41913587,4.68267576
63751,slide,1572944790677 ,583,434,95,18,0,7.415632081,0.334764841,0,-0.832211814,0.011831594,0,2.673494317,0.416955049,0.004910464,3.663026675,0.000146831,-0.000579708,8.664921512,2.2256E-07,6.42E-05,18.64040129,9.63189E-11,-7.11E-06,6.471862301,7.51488E-12,90,-7.5,20.4647215,8.408923811,0,0,5.303300859,12.72313749,5.063867763
63752,slide,1572944790695 ,583,434,95,16,0.0625,6.847041753,0.519846032,-0.0625,-4.595363523,0.011563367,0.088388348,3.79052814,0.524205518,-0.005524272,6.456990978,0.000169629,0.000575046,8.538290546,2.75871E-07,-6.38E-05,15.90394721,1.14058E-10,6.53E-06,9.18763723,8.18263E-12,-45,8.4375,19.7165046,12.12122507,0,95.45941546,-5.966213466,13.10375024,6.048190951
63753,slide,1572944790711 ,584,433,95,16,0,6.411588877,0.719035187,0,-13.0453344,0.010571062,0,5.63448671,0.665052512,0.003676471,22.61294655,0.000195959,-0.000446042,9.493888007,3.30979E-07,4.06E-05,7.74615633,1.40227E-10,-3.29E-06,9.228611702,8.72446E-12,90,0,16.23713765,10.2559027,0,0,0,12.05270375,5.849996089
63754,slide,1572944790727 ,584,433,95,17,0,6.016107017,0.920079017,-0.058823529,-6.930909412,0.020945105,0.058823529,6.158666459,0.830961134,-0.003460208,28.31703246,0.000221983,0.000203542,6.13143962,3.58156E-07,-1.20E-05,11.33187199,1.70776E-10,7.04E-07,9.977935944,9.10674E-12,90,0,12.18192566,6.546344837,0,0,0,10.06418616,4.713673674
63755,slide,1572944790744 ,584,432,95,18,0,5.703718062,1.117529642,0,6.108018833,0.048581044,0,6.329577168,1.038873251,0,19.7752509,0.000245522,0,7.789392217,4.5861E-07,0,21.5340288,2.34439E-10,0,11.9828242,9.62711E-12,90,0,10.58988953,5.237863152,0,0,0,9.19095453,4.084007719
63756,slide,1572944790762 ,584,432,95,29,0,5.557017108,1.334906998,0,7.12629808,0.088871094,0,6.361314613,1.282337966,0,9.657727078,0.000262963,0,11.46872644,6.556E-07,0,18.00366591,3.61581E-10,6.81E-10,13.75446387,9.73387E-12,90,0,10.86500768,4.641987726,0,0,0,9.039427213,3.737908383
63757,click_left,1572944790791 ,584,432,95,93,0,5.485731033,1.55312158,0,7.098496307,0.13454869,0,6.254120511,1.535207042,0,8.65264213,0.000272431,0,12.12564582,8.72824E-07,1.98E-08,15.76531864,6.04242E-10,3.47E-09,14.60747084,9.61156E-12,90,0,12.37280858,4.234249301,0,0,0,8.820763124,3.407635202
63758,release_left,1572944790884 ,584,432,95,70,0,5.453138854,1.774097999,0,7.086365589,0.189028529,0,6.17060335,1.812339048,0,9.370257523,0.000280241,1.84E-06,12.66874716,1.19099E-06,3.42E-07,14.27265841,9.37065E-10,3.70E-08,15.46245615,1.06683E-11,90,0,15.2727178,3.961824775,0,0,0,8.764325265,3.153626141
63759,click_left,1572944790954 ,584,432,95,72,0,5.481342821,1.981135667,0,7.089617854,0.24534135,0,6.091969007,2.089493814,0.000128601,9.696581188,0.00028555,2.58E-05,12.7934999,1.48518E-06,2.93E-06,14.17828305,1.54911E-09,5.17E-08,15.79146227,1.38823E-11,90,-1.25,14.78494212,3.65564142,0,0,0.881040956,8.650777527,2.860288952
63760,release_left,1572944791026 ,584,432,95,108,0.009259259,5.606003131,2.189164515,0,7.191138742,0.307953978,0.009259259,6.094739892,2.385163272,0.001984699,10.44845513,0.000294357,0.000236741,14.11990921,2.04182E-06,6.66E-06,14.95999197,2.63474E-09,-2.14E-06,15.98840263,1.94524E-11,0,0.587360637,4.633015362,3.207124489,0,63.43494882,-0.663697302,8.371597126,2.530004201
63761,slide,1572944791134 ,585,432,95,10,0.1,5.68226129,2.368434851,0.2,7.019546172,0.363420625,0.223606798,6.132404344,2.694751849,0.02755274,10.02009138,0.000300009,0.000955484,16.00423264,2.88698E-06,-0.000224444,15.09415785,3.90429E-09,4.59E-05,16.73345131,2.62246E-11,63.43,-1.843494882,1.234451326,2.842205616,0.25,-8.244359746,0.749716098,8.270158374,2.238729629
63762,slide,1572944791144 ,586,434,95,17,0.352941176,5.827812435,2.50757868,0.352941176,6.771816675,0.405735519,0.499134198,6.370930407,3.03732418,0.037107582,16.6331488,0.000327591,-0.001288951,17.36619675,3.38831E-06,0.000234675,14.73089814,5.14426E-09,-3.66E-05,17.3089063,3.16225E-11,45,-0.372952456,6.17089604,2.831839507,0.053097345,-0.747198763,0.036984896,8.426874138,1.991552559
63763,slide,1572944791161 ,592,440,95,17,0.882352941,6.037409068,2.692446719,0.705882353,6.650961257,0.468217217,1.129963101,6.485498421,3.422597271,0.015195414,2.183053759,0.000423024,0.002700532,21.04326511,5.28925E-06,-0.000387091,14.23439285,5.96827E-09,8.04E-05,17.45585549,3.64457E-11,38.66,-0.133850379,6.222979763,3.0262212,0.023529412,-0.118455531,0.002292595,8.528455644,1.720269632
63764,slide,1572944791178 ,607,452,95,17,1.117647059,6.147700192,2.729801379,0.823529412,5.572816628,0.480994019,1.388285144,6.079456888,3.409722186,0.061104461,4.67738439,0.000868586,-0.003880015,25.10421858,8.22783E-06,0.000979801,14.84676917,7.46175E-09,-0.00017579,17.78428716,4.59876E-11,36.38,-0.110342872,5.864919933,3.445815232,0.009825328,-0.079481418,-0.004258908,8.410174934,1.443455587
63765,slide,1572944791195 ,626,466,95,16,2,7.649476375,3.351463749,1.375,6.365826691,0.606576836,2.42706098,7.47838184,4.328673681,-0.004855795,27.33113986,0.002033646,0.012776598,26.30081725,1.04598E-05,-0.002008624,16.77230974,1.01123E-08,0.000234669,18.19673239,6.1521E-11,34.51,-0.368628958,5.083944548,3.722204185,0.007698229,-0.151882858,0.008654372,8.176728172,1.181594579
